學號,性別,學籍班(簡稱),入學年,入學月,入學身分,入學方式,名額區分,部別,學制,系科,通訊郵遞區號,戶籍郵遞區號,畢業方式,畢業年月,畢業學校,畢業科系,是否新住民二代
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,412,412,畢業,10906,臺中市_私立大明高中,日間部_廣告設計科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,421,421,畢業,10906,臺中市_私立致用高中,日間部_觀光事業科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,428,畢業,10906,臺中市_私立嶺東高中,日間部_多媒體設計科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,524,524,畢業,10806,彰化縣_私立達德商工,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,404,404,畢業,10806,臺中市_私立明德高中,夜間部_美容科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,420,420,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,551,551,畢業,10906,南投縣_國立南投高商,日間部_商業經營科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,426,426,畢業,10906,臺中市_私立明德高中,日間部_觀光事業科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,505,505,畢業,10706,南投縣_私立同德家商,日間部_觀光事務科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,432,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,407,407,畢業,10906,臺中市_私立宜寧高中,日間部_觀光事業科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,404,404,畢業,10806,南投縣_私立同德家商,日間部_觀光事務科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,407,407,畢業,10906,臺中市_私立明德高中,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,420,畢業,10906,臺中市_私立明台高中,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,408,408,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,357,357,畢業,10906,苗栗縣_國立苑裡高中,日間部_普通科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,420,420,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,408,408,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,423,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,404,404,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,414,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,407,407,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,411,411,畢業,10906,南投縣_私立同德家商,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,412,412,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲技術科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,402,402,畢業,10906,臺中市_私立僑泰高中,日間部_旅遊事務科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,351,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,是
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,427,427,畢業,10906,臺中市_私立慈明高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,326,326,畢業,10906,苗栗縣_私立育民工家,日間部_時尚造型科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,360,360,肄業,10906,苗栗縣_私立育民工家,日間部_時尚造型科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,427,427,畢業,10906,臺中市_私立大明高中,日間部_觀光事業科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,401,401,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,557,557,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,420,420,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,428,428,畢業,10906,臺中市_私立嘉陽高中,日間部_飛機修護科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,427,427,肄業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,427,427,畢業,10906,臺中市_私立大明高中,日間部_觀光事業科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,545,545,畢業,10906,南投縣_私立同德家商,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,428,428,畢業,10906,臺中市_私立嘉陽高中,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,412,412,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,412,412,畢業,10906,臺中市_私立僑泰高中,日間部_餐飲管理科,否
10923***,女,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,403,403,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,412,412,畢業,10906,臺中市_私立青年高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,436,436,畢業,10906,臺中市_私立嘉陽高中,日間部_餐飲管理科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,肄業,10906,臺中市_私立僑泰高中,日間部_廣告設計科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,402,402,肄業,10906,臺中市_私立僑泰高中,日間部_廣告設計科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,402,402,畢業,10806,臺中市_私立僑泰高中,日間部_電子科,否
10923***,男,夜觀光109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,畢業,10906,臺中市_私立明德高中,夜間部_觀光事業科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,畢業,10506,臺中市_私立明台高中,日間部_餐飲管理科,否
10923***,男,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,437,437,畢業,10706,臺中市_私立致用高中,日間部_資料處理科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,426,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,428,畢業,10906,臺中市_私立青年高中,日間部_廣告設計科,否
10923***,男,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,434,畢業,10906,臺中市_私立僑泰高中,日間部_旅遊事務科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,421,畢業,10506,臺中市_私立明台高中,日間部_餐飲技術科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,42202,422,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,429,畢業,10906,臺中市_私立葳格高中,日間部_觀光事業科,否
10923***,女,夜觀光109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,,406,畢業,10906,臺中市_私立葳格高中,日間部_觀光事業科,否
